site,year,month,day,replicate,rep.loc,set.time,net.size,success,species,stsce,abundance,num.est,notes,entered,checked,check
pba,2018,3,20,2,60,940,11,1,tisc,3,1,,,bmm,,ok
pba,2018,3,20,2,60,940,11,1,thst,3,125,,,bmm,,ok
pba,2018,3,20,2,60,940,11,1,bapi,3,2,,,bmm,,ok
pba,2018,3,20,2,60,940,11,1,enso,3,3,,,bmm,,ok
pba,2018,3,20,2,60,940,11,1,pink,1,1,,,bmm,,ok
pba,2018,3,20,2,60,940,11,1,stsc,3,1,,,bmm,,ok
chp,2018,3,20,1,0,840,11,1,enso,3,18,,,bmm,,ok
chp,2018,3,20,1,0,840,11,1,busc,3,1,,,bmm,,ok
chp,2018,3,20,1,0,840,11,1,tisc,3,2,,,bmm,,ok
chp,2018,3,20,2,0,840,11,1,masc,3,1,,,bmm,,ok
chp,2018,3,20,2,20,850,11,1,tisc,3,5,,,bmm,,ok
chp,2018,3,20,2,20,850,11,1,enso,3,1,,,bmm,,ok
chp,2018,3,20,2,20,850,11,1,unsn,3,3,,,bmm,,ok
chp,2018,3,20,2,20,850,11,1,cabe,3,1,,,bmm,,ok
chp,2018,3,20,2,20,850,11,1,reil,3,1,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,enso,3,157,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,sand,3,4,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,kegr,3,1,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,stfl,3,2,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,saso,3,8,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,pasa,3,3,,,bmm,,ok
wfb,2018,3,21,1,160,922,22,1,unla,1,1,,,bmm,,ok
wfb,2018,3,21,2,0,941,22,1,enso,3,5,,,bmm,,ok
wfb,2018,3,21,2,0,941,22,1,unla,1,1,,,bmm,,ok
wfb,2018,3,21,2,0,941,22,1,unsc,1,2,,,bmm,,ok
wfb,2018,3,21,2,0,941,22,1,pasa,3,3,,,bmm,,ok
wfb,2018,3,21,2,0,941,22,1,saso,3,2,,,bmm,,ok
ssp,2018,3,21,1,180,1024,22,1,stfl,3,4,,,bmm,,ok
ssp,2018,3,21,1,180,1024,22,1,pasa,3,33,,,bmm,,ok
ssp,2018,3,21,1,180,1024,22,1,tube,3,1,,,bmm,,ok
ssp,2018,3,21,1,180,1024,22,1,enso,3,68,,,bmm,,ok
ssp,2018,3,21,1,180,1024,22,1,kegr,3,1,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,stfl,3,1,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,enso,3,19,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,pasa,3,9,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,unla,1,1,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,saso,3,5,,,bmm,,ok
ssp,2018,3,21,2,10,1042,22,1,unsc,1,1,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,shpe,3,4,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,pegu,3,3,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,tisc,3,5,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,coro,3,1,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,sisc,3,3,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,kegr,3,1,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,sand,3,3,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,pasa,3,3,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,busc,3,6,,,bmm,,ok
chp,2018,5,29,1,0,703,11,1,enso,3,4,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,pasa,3,14,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,coro,3,11,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,sisc,3,4,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,bapi,3,2,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,pasc,3,1,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,blro,3,1,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,kegr,3,3,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,enso,3,8,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,rogr,3,1,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,stpe,3,1,,,bmm,,ok
chp,2018,5,29,2,40,718,11,1,smsc,3,2,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,thst,3,186,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,enso,3,1,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,tisc,3,13,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,tube,3,1,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,pasc,3,1,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,kegr,3,1,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,bapi,3,5,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,ling,3,4,,,bmm,,ok
ppo,2018,5,29,1,0,826,11,1,sisc,3,1,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,herr,3,148,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,enso,3,4,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,sand,3,4,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,ling,3,4,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,tisc,3,7,,,bmm,,ok
ppo,2018,5,29,2,50,841,11,1,pasa,3,1,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,ling,3,6,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,tisc,3,3,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,snpr,3,4,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,herr,3,2,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,enso,3,4,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,bago,3,5,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,crgu,3,2,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,pasa,3,2,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,bapi,3,1,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,grsc,3,3,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,thst,3,4,,,bmm,,ok
pba,2018,5,30,1,0,735,11,1,unar,3,2,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,pasa,3,9,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,enso,3,38,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,ling,3,4,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,thst,3,5,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,snpr,3,9,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,grsc,3,2,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,tisc,3,3,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,pegu,3,1,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,bago,3,2,,,bmm,,ok
pba,2018,5,30,2,40,745,11,1,unar,3,1,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,stfl,3,7,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,pasa,3,4,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,susm,3,15,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,stsc,3,1,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,tomc,3,25,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,bapi,3,25,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,ling,3,7,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,grsc,3,7,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,enso,3,21,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,whgr,3,1,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,unpo,3,1,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,stsc,3,4,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,smsc,3,2,,,bmm,,ok
hdo,2018,5,30,1,50,925,11,1,pasc,3,1,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,thst,3,5150,5000,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,bapi,3,4,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,susm,3,1,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,enso,3,153,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,snpr,3,15,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,stfl,3,1,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,stsc,3,6,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,grsc,3,6,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,pasa,3,4,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,ling,3,3,,,bmm,,ok
hdo,2018,5,30,2,10,950,11,1,bago,3,3,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,kegr,3,1,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,pink,3,8,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,enso,3,462,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,saso,3,37,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,stfl,3,1,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,pasa,3,59,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,unfl,3,1,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,stsc,3,3,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,sand,3,19,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,unla,3,1,,,bmm,,ok
wfb,2018,5,31,1,130,817,22,1,herr,3,3,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,pink,3,4,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,stsc,3,1,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,herr,3,29,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,sand,3,70,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,saso,3,9,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,pasa,3,14,,,bmm,,ok
wfb,2018,5,31,2,20,836,22,1,enso,3,108,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,blro,3,4,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,shpe,3,52,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,pink,3,68,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,byro,3,2,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,ling,3,3,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,tube,3,8,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,sisc,3,6,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,pasa,3,170,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,enso,3,203,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,paco,3,7,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,coro,3,5,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,sand,3,3,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,stfl,3,1,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,saso,3,5,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,cqbr,3,1,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,rogr,3,1,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,cabe,3,1,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,kegr,3,1,,,bmm,,ok
ssp,2018,5,31,1,250,944,22,1,ungr,3,1,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,stfl,3,1,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,pink,3,22,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,sand,3,13,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,pasa,3,106,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,enso,3,88,,,bmm,,ok
ssp,2018,5,31,2,20,1006,22,1,saso,3,18,,,bmm,,ok
chp,2018,7,10,1,0,629,11,1,pasa,3,2,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,busc,3,3,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,byro,3,8,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,shpe,3,5,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,pegu,3,1,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,cqbr,3,17,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,coso,3,1,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,bapi,3,1,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,tisc,3,7,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,blro,3,1,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,cabe,3,1,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,sand,3,2,,,cp,,ok
chp,2018,7,10,1,0,629,11,1,coro,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,tube,3,4,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,shpe,3,6,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,bapi,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,masc,3,3,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,cabe,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,unar,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,sasc,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,busc,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,pasa,3,3,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,byro,3,2,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,cqbr,3,1,,,cp,,ok
chp,2018,7,10,2,40,642,11,1,tisc,3,5,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,thst,3,50,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,shpe,2,92,300,,cp,,ok
pba,2018,7,10,1,0,451,11,1,tisc,3,9,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,enso,3,1,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,shpe,1,5,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,pipe,3,6,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,grsc,3,9,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,ling,3,2,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,bapi,3,1,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,enso,3,15,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,pasa,3,9,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,busc,3,1,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,stsc,3,1,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,unar,3,2,,,cp,,ok
pba,2018,7,10,1,0,451,11,1,cabe,3,1,,,cp,,ok
pba,2018,7,10,2,20,507,11,1,thst,3,87,10,,kb,,ok
pba,2018,7,10,2,20,507,11,1,enso,3,24,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,grsc,3,10,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,pasa,3,11,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,tisc,3,6,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,bapi,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,busc,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,stpe,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,unar,3,2,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,stsc,3,2,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,snpr,3,3,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,blgo,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,cabe,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,whgr,3,1,,,kb,,ok
pba,2018,7,10,2,20,507,11,1,shpe,3,0,100,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,shpe,2,111,200,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,pasa,3,9,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,bapi,3,34,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,tube,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,sisc,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,thst,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,shpe,1,2,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,grsc,3,9,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,stsc,3,80,100,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,enso,3,9,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,ling,3,3,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,cabe,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,snpr,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,crgu,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,stfl,3,2,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,busc,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,tomc,3,1,,,kb,,ok
hdo,2018,7,11,1,60,736,11,1,unla,3,29,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,stfl,3,1,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,bapi,3,4,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,thst,3,41,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,grsc,3,5,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,pasa,3,5,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,enso,3,5,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,shpe,1,3,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,ling,3,1,,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,stsc,3,,30,,kb,,ok
hdo,2018,7,11,2,5,745,11,1,shpe,2,,10,,kb,,ok
hab4,2018,7,11,1,50,445,11,1,stsc,3,1,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,enso,3,17,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,grsc,3,69,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,ling,3,5,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,stsc,3,42,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,crgu,3,51,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,susm,3,1,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,tisc,3,26,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,pegu,3,5,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,stfl,3,8,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,busc,3,2,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,unla,3,1,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,pasa,3,2,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,unsc,3,1,,,TF,TF,ok
hab4,2018,7,11,1,50,445,11,1,hico,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,susm,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,grsc,3,23,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,stsc,3,45,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,tisc,3,14,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,crgu,3,13,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,bapi,3,12,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,stfl,3,17,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,busc,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,reil,3,2,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,pegu,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,blgo,3,2,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,unla,3,9,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,snpr,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,hico,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,unar,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,shpe,3,5,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,whgr,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,thst,3,1,,,TF,TF,ok
hab4,2018,7,11,2,200,455,11,1,unco,3,1,,,TF,TF,ok
ppo,2018,7,11,1,5,630,11,1,shpe,2,12,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,thst,3,1,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,bapi,3,23,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,herr,3,6,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,shpe,1,6,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,ling,3,5,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,rbsc,3,1,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,pasa,3,1,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,tisc,3,1,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,reil,3,5,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,blgo,3,2,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,tube,3,1,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,unar,3,5,,,CP,,ok
ppo,2018,7,11,1,5,630,11,1,yero,3,1,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,shpe,2,21,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,shpe,1,16,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,enso,3,16,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,busc,3,2,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,sisc,3,72,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,bapi,3,7,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,grsc,3,4,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,tisc,3,43,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,unar,3,6,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,pypo,3,1,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,pasa,3,3,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,unla,3,1,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,ling,3,119,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,blgo,3,1,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,pegu,3,1,,,CP,,ok
ppo,2018,7,11,2,5,630,11,1,rbsc,3,2,,,CP,,ok
hab2,2018,7,12,1,300,508,22,1,sand,3,270,150,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,shpe,2,11,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,pasa,3,8,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,repe,2,6,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,saso,3,16,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,enso,3,6,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,stsc,2,1,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,susm,3,1,,,zm,,ok
hab2,2018,7,12,1,300,508,22,1,stfl,2,1,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,herr,1,11,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,repe,2,3,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,shpe,2,7,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,enso,3,14,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,pasa,3,28,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,stfl,3,1,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,saso,3,,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,unla,1,1,,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,sand,3,101,100,,zm,,ok
hab2,2018,7,12,2,180,530,22,1,stsc,2,1,,,zm,,ok
wfb,2018,7,12,1,150,611,22,1,susm,2,39,,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,pasa,3,75,31,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,sand,3,666,500,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,enso,3,142,58,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,saso,3,27,11,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,stsc,3,16,,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,herr,3,5,,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,pegu,3,1,,,OP,,ok
wfb,2018,7,12,1,150,611,22,1,unla,3,24,,,OP,,ok
wfb,2018,7,12,2,30,638,22,1,sand,3,301,300,,OP,,ok
wfb,2018,7,12,2,30,638,22,1,pasa,3,42,3,,OP,,ok
wfb,2018,7,12,2,30,638,22,1,saso,3,69,5,,OP,,ok
wfb,2018,7,12,2,30,638,22,1,enso,3,31,2,,OP,,ok
ssp,2018,7,12,1,180,736,22,1,shpe,2,12,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,bapi,3,2,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,tube,3,5,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,cqbr,1,445,200,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,ling,1,3,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,sisc,3,12,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,herr,1,1,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,coro,3,9,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,rogr,2,2,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,pegu,3,5,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,byro,1,1,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,coso,3,1,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,kegr,3,12,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,reil,3,1,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,crgu,3,1,,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,enso,3,155,153,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,pasa,3,120,120,,ZM,,ok
ssp,2018,7,12,1,180,736,22,1,saso,3,26,26,,ZM,,ok
ssp,2018,7,12,2,40,800,22,1,enso,3,111,,,ZM,,ok
ssp,2018,7,12,2,40,800,22,1,pasa,3,87,,,ZM,,ok
ssp,2018,7,12,2,40,800,22,1,saso,3,19,,,ZM,,ok
ssp,2018,7,12,2,40,800,22,1,stfl,1,1,,,ZM,,ok
ssp,2018,7,12,2,40,800,22,1,sand,3,1,,,ZM,,ok
